Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion_x,Name,City,Contact_Number,Email,Gender,Address,Product_Name,Category,UnitPrice,Occasion_y,Description,TotalAmount,Year,Month,Month_Name,Day,Weekday_Name
847,C009,44,4,2023-11-07,18:10:17,12-11-2023,10:21:36,Bareilly,Diwali,Ritvik Borah,Madurai,1336765676,daliajivika@yahoo.com,Female,"28/64
Lanka Marg, Ramgarh 141634",Dolorum Set,Plants,794,Diwali,Nam quod aliquid.,3176,2023,11,November,2023-11-07,Tuesday
848,C005,6,1,2023-03-06,16:52:57,10-03-2023,22:26:48,Shimla,Holi,Hiran Kaul,Kottayam,2207644242,hanshkapur@buch.biz,Male,"34/168
Sachar Street
Bhatpara 002691",Quos Box,Cake,1112,Holi,Eum deleniti adipisci vero neque.,1112,2023,3,March,2023-03-06,Monday
849,C013,57,1,2023-03-12,01:16:48,14-03-2023,00:50:03,Panipat,Birthday,Manikya Goswami,Mangalore,912112817503,settytara@gmail.com,Female,"382, Banerjee Ganj
Patna 002103",Voluptatem Box,Colors,1582,Birthday,Similique dolor saepe molestiae.,1582,2023,3,March,2023-03-12,Sunday
850,C092,21,4,2023-08-23,23:15:17,25-08-2023,10:31:01,Darbhanga,Raksha Bandhan,Zoya Mani,Dibrugarh,918918356963,obose@gmail.com,Male,"H.No. 319
Mandal Ganj, Vijayawada-709890",Quia Gift,Colors,1561,Raksha Bandhan,Autem necessitatibus perferendis consequatur suscipit iste harum sint.,6244,2023,8,August,2023-08-23,Wednesday
851,C030,13,3,2023-03-06,11:31:57,10-03-2023,18:17:54,Singrauli,Holi,Vardaniya Contractor,Sambhal,9972300876,choprakavya@dugar.org,Male,"H.No. 904
Dave Zila
Pimpri-Chinchwad 244227",Et Set,Mugs,1141,Holi,Eius praesentium ipsum autem.,3423,2023,3,March,2023-03-06,Monday
852,C035,44,2,2023-11-11,09:41:46,14-11-2023,14:15:30,Ozhukarai,Diwali,Ira Sarna,Vellore,916899648374,zben@cherian.org,Male,"63, Baria Circle
Siliguri 399443",Dolorum Set,Plants,794,Diwali,Nam quod aliquid.,1588,2023,11,November,2023-11-11,Saturday
853,C050,51,3,2023-09-17,21:14:53,23-09-2023,14:27:28,Jorhat,All Occasions,Chirag Srinivas,Imphal,911157961919,xmand@hotmail.com,Female,"80/683
Gandhi Zila
Amravati-523734",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,3252,2023,9,September,2023-09-17,Sunday
854,C016,62,3,2023-02-27,02:00:33,02-03-2023,02:51:29,Bhind,Holi,Amani Ganesh,Tenali,8482992702,sumerkaur@yahoo.com,Male,"667
Som Marg
Rajkot 238865",Sed Set,Colors,1356,Holi,Sequi et dolore et consectetur odit deleniti.,4068,2023,2,February,2023-02-27,Monday
855,C033,57,5,2023-08-07,23:50:11,17-08-2023,20:15:43,Allahabad,Birthday,Suhana Kurian,Indore,5713958095,nbains@hotmail.com,Female,"56/734, Som Marg
Bhimavaram 598548",Voluptatem Box,Colors,1582,Birthday,Similique dolor saepe molestiae.,7910,2023,8,August,2023-08-07,Monday
856,C077,21,2,2023-08-27,17:40:11,02-09-2023,16:16:50,Kanpur,Raksha Bandhan,Gokul Ahluwalia,Panchkula,910413737551,khalsatarini@bora.com,Female,"645, Grewal Street, Bardhaman-621911",Quia Gift,Colors,1561,Raksha Bandhan,Autem necessitatibus perferendis consequatur suscipit iste harum sint.,3122,2023,8,August,2023-08-27,Sunday
857,C053,63,1,2023-02-09,09:22:18,18-02-2023,14:00:44,Bareilly,All Occasions,Kismat Kapadia,Bharatpur,918068004996,aniruddhbhatia@apte-ramaswamy.net,Female,"592, Sachar Circle
Thoothukudi 513426",Adipisci Set,Sweets,1348,All Occasions,Recusandae voluptate eaque blanditiis harum in facere consequuntur.,1348,2023,2,February,2023-02-09,Thursday
858,C046,44,4,2023-11-08,01:51:48,09-11-2023,16:01:24,Saharanpur,Diwali,Tara Kannan,Guna,917543187237,madanheer@gmail.com,Male,"H.No. 26
Khurana, Kharagpur-183176",Dolorum Set,Plants,794,Diwali,Nam quod aliquid.,3176,2023,11,November,2023-11-08,Wednesday
859,C047,43,1,2023-11-10,07:06:21,15-11-2023,01:46:27,Varanasi,Diwali,Bhamini Ravi,Jorhat,910798274175,ramachandranraghav@uppal-bhandari.com,Male,"56, Tak Street, Giridih 114150",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,750,2023,11,November,2023-11-10,Friday
860,C064,14,1,2023-01-10,19:29:59,13-01-2023,13:30:30,Adoni,Birthday,Indrajit Kale,Srikakulam,916181058210,sabharwalmamooty@tella.com,Male,"191
Bera Path, Bhimavaram 502334",Deserunt Box,Colors,1915,Birthday,Incidunt hic vero esse saepe illum.,1915,2023,1,January,2023-01-10,Tuesday
861,C030,32,1,2023-02-09,08:19:31,14-02-2023,02:37:34,Bidar,Birthday,Vardaniya Contractor,Sambhal,9972300876,choprakavya@dugar.org,Male,"H.No. 904
Dave Zila
Pimpri-Chinchwad 244227",Fuga Set,Soft Toys,1792,Birthday,Modi veniam vero dolores.,1792,2023,2,February,2023-02-09,Thursday
862,C049,6,4,2023-03-07,05:51:14,15-03-2023,08:23:47,Shimoga,Holi,Aarush Balasubramanian,Imphal,1436426958,divijsheth@doshi.com,Female,"60, Loke Circle, Kadapa 528564",Quos Box,Cake,1112,Holi,Eum deleniti adipisci vero neque.,4448,2023,3,March,2023-03-07,Tuesday
863,C099,20,3,2023-06-05,09:28:04,15-06-2023,03:13:05,Jehanabad,Anniversary,Ranbir Loyal,Dhanbad,913621448305,reyanshghosh@rajagopalan.com,Female,"496
Kumer Zila
Raurkela Industrial Township-618990",Reiciendis Box,Colors,697,Anniversary,Molestias earum quam dolor.,2091,2023,6,June,2023-06-05,Monday
864,C033,11,1,2023-02-11,19:34:22,15-02-2023,08:05:38,Lucknow,Valentine's Day,Suhana Kurian,Indore,5713958095,nbains@hotmail.com,Female,"56/734, Som Marg
Bhimavaram 598548",Maxime Set,Mugs,1096,Valentine's Day,Sapiente exercitationem illo sed ea.,1096,2023,2,February,2023-02-11,Saturday
865,C032,19,1,2023-02-12,18:09:14,13-02-2023,06:38:00,Kumbakonam,Valentine's Day,Mannat Anand,Surat,1611365500,advika02@gmail.com,Male,"81/76, Khanna Nagar, Vasai-Virar-913106",Iure Gift,Mugs,1234,Valentine's Day,Autem quaerat tempore quasi ipsam.,1234,2023,2,February,2023-02-12,Sunday
866,C021,15,5,2023-08-10,20:06:37,11-08-2023,08:02:41,Medininagar,Anniversary,Siya Talwar,Mehsana,915555408563,hsunder@raman.info,Male,"H.No. 617, Brahmbhatt Path, Madanapalle-879728",Repudiandae Box,Raksha Bandhan,1488,Anniversary,Consequuntur placeat quia voluptate esse consectetur accusamus nemo.,7440,2023,8,August,2023-08-10,Thursday
867,C014,48,1,2023-11-02,12:22:06,04-11-2023,05:08:47,Hajipur,Diwali,Indrans Shukla,Panvel,2717671919,rajagopalfateh@dhingra.info,Female,"67/61, Balan Nagar
Dehri-162882",Maiores Gift,Colors,433,Diwali,Repellendus quae iusto nostrum commodi adipisci.,433,2023,11,November,2023-11-02,Thursday
868,C099,32,1,2023-08-22,01:01:17,30-08-2023,10:09:12,Anand,Birthday,Ranbir Loyal,Dhanbad,913621448305,reyanshghosh@rajagopalan.com,Female,"496
Kumer Zila
Raurkela Industrial Township-618990",Fuga Set,Soft Toys,1792,Birthday,Modi veniam vero dolores.,1792,2023,8,August,2023-08-22,Tuesday
869,C032,3,5,2023-02-06,10:03:19,11-02-2023,23:16:28,Hazaribagh,Valentine's Day,Mannat Anand,Surat,1611365500,advika02@gmail.com,Male,"81/76, Khanna Nagar, Vasai-Virar-913106",Eius Gift,Colors,1534,Valentine's Day,Deserunt pariatur mollitia voluptatem.,7670,2023,2,February,2023-02-06,Monday
870,C018,43,5,2023-11-05,15:13:46,07-11-2023,06:49:39,Pallavaram,Diwali,Eva Vaidya,Nizamabad,919080029661,drishya20@kapadia.com,Male,"34/29
Manne Circle, Ahmedabad 929297",Quisquam Pack,Raksha Bandhan,750,Diwali,Odio incidunt tempore nesciunt.,3750,2023,11,November,2023-11-05,Sunday
871,C062,15,1,2023-06-11,06:05:30,15-06-2023,20:56:56,Secunderabad,Anniversary,Inaaya  Sarraf,Nagpur,915915082470,kotharilakshay@cherian.com,Male,"78/08
Dyal Ganj
Satara-877913",Repudiandae Box,Raksha Bandhan,1488,Anniversary,Consequuntur placeat quia voluptate esse consectetur accusamus nemo.,1488,2023,6,June,2023-06-11,Sunday
872,C094,13,2,2023-03-05,20:27:57,10-03-2023,01:32:23,Bokaro,Holi,Raghav Babu,Deoghar,914638480067,shenoynirvaan@chawla.com,Female,"83/108
Goyal Chowk
Bhusawal-294899",Et Set,Mugs,1141,Holi,Eius praesentium ipsum autem.,2282,2023,3,March,2023-03-05,Sunday
873,C027,64,4,2023-08-26,10:57:00,05-09-2023,15:45:27,Nandyal,Raksha Bandhan,Kashvi Sur,Serampore,3431035116,edwinkeya@gmail.com,Female,"34, Sanghvi Path
Sikar 774265",Nostrum Box,Soft Toys,1878,Raksha Bandhan,Illo laboriosam at delectus.,7512,2023,8,August,2023-08-26,Saturday
874,C010,68,1,2023-02-11,12:42:30,21-02-2023,17:35:44,Ramagundam,Valentine's Day,Darshit Dave,Kanpur,1608833065,fateh26@hotmail.com,Male,"H.No. 21
Singhal Path
Hindupur 170985",Quas Gift,Soft Toys,597,Valentine's Day,Enim non fugit reprehenderit minima.,597,2023,2,February,2023-02-11,Saturday
875,C011,13,1,2023-03-05,21:22:31,14-03-2023,19:57:46,Purnia,Holi,Lagan Kapoor,Orai,916173563562,rsidhu@gmail.com,Female,"53/710, Tailor Ganj, Gorakhpur-030540",Et Set,Mugs,1141,Holi,Eius praesentium ipsum autem.,1141,2023,3,March,2023-03-05,Sunday
876,C016,4,4,2023-11-06,09:38:36,14-11-2023,20:47:44,Jaunpur,Diwali,Amani Ganesh,Tenali,8482992702,sumerkaur@yahoo.com,Male,"667
Som Marg
Rajkot 238865",Accusantium Set,Sweets,1199,Diwali,Corporis odio consequatur perferendis repellendus laudantium deserunt.,4796,2023,11,November,2023-11-06,Monday
877,C041,46,5,2023-03-09,23:16:16,18-03-2023,12:27:24,Hazaribagh,Anniversary,Rati Dhingra,Karaikudi,625408216,nirvisekhon@yahoo.com,Male,"71/531
Kibe Circle, Indore-971559",Pariatur Set,Cake,758,Anniversary,In nesciunt maxime nobis officiis dicta.,3790,2023,3,March,2023-03-09,Thursday
878,C057,4,2,2023-11-10,16:36:59,19-11-2023,16:45:34,Singrauli,Diwali,Zain Hegde,Delhi,8736997123,faiyazsagar@thakur-chakrabarti.com,Female,"63/17
Bal Circle
Dehradun 365978",Accusantium Set,Sweets,1199,Diwali,Corporis odio consequatur perferendis repellendus laudantium deserunt.,2398,2023,11,November,2023-11-10,Friday
879,C092,33,2,2023-02-07,05:34:34,10-02-2023,11:27:38,Kishanganj,Valentine's Day,Zoya Mani,Dibrugarh,918918356963,obose@gmail.com,Male,"H.No. 319
Mandal Ganj, Vijayawada-709890",Earum Set,Colors,314,Valentine's Day,Nisi quis nam ipsa molestias vel totam.,628,2023,2,February,2023-02-07,Tuesday
880,C044,34,5,2023-08-29,22:14:26,31-08-2023,04:54:50,Purnia,Raksha Bandhan,Seher Mann,Agra,9843970658,vardaniyakaran@krishnamurthy.com,Male,"H.No. 146, Ram Chowk
Meerut-776118",Placeat Pack,Soft Toys,1335,Raksha Bandhan,Illo in quas at rem.,6675,2023,8,August,2023-08-29,Tuesday
881,C015,28,4,2023-08-21,15:17:42,28-08-2023,12:59:45,New Delhi,Raksha Bandhan,Romil Bajwa,Kolkata,918664164910,taimurkashyap@halder.com,Female,"890, Sathe Circle
Moradabad 800838",Velit Set,Sweets,1778,Raksha Bandhan,Quidem sit facilis consequuntur iusto dignissimos exercitationem.,7112,2023,8,August,2023-08-21,Monday
882,C089,64,2,2023-08-29,05:32:40,08-09-2023,16:14:53,Srikakulam,Raksha Bandhan,Oorja Dey,Nellore,917264144428,shanaya87@gmail.com,Female,"91, Handa Circle
Baranagar-841504",Nostrum Box,Soft Toys,1878,Raksha Bandhan,Illo laboriosam at delectus.,3756,2023,8,August,2023-08-29,Tuesday
883,C041,36,4,2023-07-16,19:44:04,17-07-2023,21:03:02,Shahjahanpur,Birthday,Rati Dhingra,Karaikudi,625408216,nirvisekhon@yahoo.com,Male,"71/531
Kibe Circle, Indore-971559",Cum Gift,Plants,203,Birthday,Magni maiores ullam fugiat.,812,2023,7,July,2023-07-16,Sunday
884,C091,10,3,2023-03-18,22:15:44,27-03-2023,18:59:55,Tezpur,Birthday,Adira Rajan,New Delhi,915525478357,indrans79@gmail.com,Female,"H.No. 85
Bora Road
Rajpur Sonarpur-156686",Accusantium Gift,Cake,259,Birthday,Minima nobis repellendus distinctio a veritatis voluptate eaque.,777,2023,3,March,2023-03-18,Saturday
885,C084,42,2,2023-10-17,19:52:58,21-10-2023,18:46:10,Pudukkottai,All Occasions,Anahita Shankar,Tiruchirappalli,912205603376,jchada@hotmail.com,Male,"537
Bahl Nagar
Tinsukia 000008",Expedita Gift,Sweets,1744,All Occasions,Necessitatibus cum dolores alias sed.,3488,2023,10,October,2023-10-17,Tuesday
886,C045,53,3,2023-08-21,08:23:02,25-08-2023,19:52:35,Nanded,Raksha Bandhan,Divit Mahajan,Maheshtala,6789522856,krishchoudhury@kakar.com,Female,"25/685, Kannan Street, Erode-345276",Ipsam Set,Sweets,1672,Raksha Bandhan,Deleniti aspernatur pariatur laudantium nihil at.,5016,2023,8,August,2023-08-21,Monday
887,C091,51,3,2023-06-29,17:20:29,30-06-2023,09:55:50,Visakhapatnam,All Occasions,Adira Rajan,New Delhi,915525478357,indrans79@gmail.com,Female,"H.No. 85
Bora Road
Rajpur Sonarpur-156686",Fugit Set,Soft Toys,1084,All Occasions,Maiores hic veritatis corporis modi.,3252,2023,6,June,2023-06-29,Thursday
888,C014,69,3,2023-03-06,11:34:43,11-03-2023,15:14:09,Gandhinagar,Holi,Indrans Shukla,Panvel,2717671919,rajagopalfateh@dhingra.info,Female,"67/61, Balan Nagar
Dehri-162882",Id Box,Cake,998,Holi,Earum odio vitae mollitia autem.,2994,2023,3,March,2023-03-06,Monday
889,C050,36,3,2023-08-16,23:06:44,18-08-2023,10:05:02,Bangalore,Birthday,Chirag Srinivas,Imphal,911157961919,xmand@hotmail.com,Female,"80/683
Gandhi Zila
Amravati-523734",Cum Gift,Plants,203,Birthday,Magni maiores ullam fugiat.,609,2023,8,August,2023-08-16,Wednesday
890,C064,45,4,2023-03-23,23:25:20,27-03-2023,11:38:15,Kharagpur,Birthday,Indrajit Kale,Srikakulam,916181058210,sabharwalmamooty@tella.com,Male,"191
Bera Path, Bhimavaram 502334",Iusto Set,Raksha Bandhan,722,Birthday,Adipisci quo laboriosam.,2888,2023,3,March,2023-03-23,Thursday
891,C027,58,2,2023-02-08,14:56:43,16-02-2023,23:54:45,Shivpuri,Valentine's Day,Kashvi Sur,Serampore,3431035116,edwinkeya@gmail.com,Female,"34, Sanghvi Path
Sikar 774265",Sed Pack,Cake,1492,Valentine's Day,Reiciendis nam omnis vel explicabo amet perferendis.,2984,2023,2,February,2023-02-08,Wednesday
892,C025,11,4,2023-02-06,18:33:04,07-02-2023,01:26:54,Thrissur,Valentine's Day,Ira Bava,Singrauli,917406193950,rastogizain@yahoo.com,Female,"13/846, Bajaj Road, Nangloi Jat-882740",Maxime Set,Mugs,1096,Valentine's Day,Sapiente exercitationem illo sed ea.,4384,2023,2,February,2023-02-06,Monday
893,C010,63,3,2023-03-28,15:40:42,07-04-2023,14:49:23,Sangli-Miraj & Kupwad,All Occasions,Darshit Dave,Kanpur,1608833065,fateh26@hotmail.com,Male,"H.No. 21
Singhal Path
Hindupur 170985",Adipisci Set,Sweets,1348,All Occasions,Recusandae voluptate eaque blanditiis harum in facere consequuntur.,4044,2023,3,March,2023-03-28,Tuesday
894,C092,54,4,2023-10-14,14:05:43,21-10-2023,23:10:21,Proddatur,Anniversary,Zoya Mani,Dibrugarh,918918356963,obose@gmail.com,Male,"H.No. 319
Mandal Ganj, Vijayawada-709890",Occaecati Gift,Cake,1236,Anniversary,Ducimus possimus saepe totam impedit amet reprehenderit.,4944,2023,10,October,2023-10-14,Saturday
895,C066,45,1,2023-03-28,18:45:56,06-04-2023,02:53:40,Sambhal,Birthday,Eshani Buch,Malegaon,7436178055,traval@ratta-bumb.net,Female,"209
Lad Street, Ludhiana-431855",Iusto Set,Raksha Bandhan,722,Birthday,Adipisci quo laboriosam.,722,2023,3,March,2023-03-28,Tuesday
896,C053,46,1,2023-04-05,04:13:55,10-04-2023,12:50:15,Haldia,Anniversary,Kismat Kapadia,Bharatpur,918068004996,aniruddhbhatia@apte-ramaswamy.net,Female,"592, Sachar Circle
Thoothukudi 513426",Pariatur Set,Cake,758,Anniversary,In nesciunt maxime nobis officiis dicta.,758,2023,4,April,2023-04-05,Wednesday
897,C031,34,5,2023-08-25,07:53:21,01-09-2023,14:02:50,Dhule,Raksha Bandhan,Madhup Wable,Sasaram,135745753,priyansh11@dua-tella.com,Female,"H.No. 69
Shere
Durgapur 474507",Placeat Pack,Soft Toys,1335,Raksha Bandhan,Illo in quas at rem.,6675,2023,8,August,2023-08-25,Friday
898,C018,52,1,2023-02-09,06:18:52,13-02-2023,23:13:42,Kadapa,Valentine's Day,Eva Vaidya,Nizamabad,919080029661,drishya20@kapadia.com,Male,"34/29
Manne Circle, Ahmedabad 929297",Dolorum Box,Raksha Bandhan,236,Valentine's Day,Amet accusamus natus magni non recusandae.,236,2023,2,February,2023-02-09,Thursday
899,C011,63,1,2023-12-17,21:29:55,24-12-2023,00:16:41,Bijapur,All Occasions,Lagan Kapoor,Orai,916173563562,rsidhu@gmail.com,Female,"53/710, Tailor Ganj, Gorakhpur-030540",Adipisci Set,Sweets,1348,All Occasions,Recusandae voluptate eaque blanditiis harum in facere consequuntur.,1348,2023,12,December,2023-12-17,Sunday
900,C027,57,3,2023-04-07,15:09:00,15-04-2023,08:30:53,Sagar,Birthday,Kashvi Sur,Serampore,3431035116,edwinkeya@gmail.com,Female,"34, Sanghvi Path
Sikar 774265",Voluptatem Box,Colors,1582,Birthday,Similique dolor saepe molestiae.,4746,2023,4,April,2023-04-07,Friday
901,C043,27,4,2023-08-22,07:55:38,27-08-2023,01:32:30,Deoghar,Raksha Bandhan,Yasmin Sheth,Vellore,2544865070,aliavasa@chakraborty-koshy.com,Female,"80
Vala Ganj, Dindigul-437862",Architecto Gift,Cake,548,Raksha Bandhan,Odio quisquam inventore esse sed recusandae autem.,2192,2023,8,August,2023-08-22,Tuesday
902,C025,32,5,2023-03-22,13:29:55,24-03-2023,12:24:01,Bidar,Birthday,Ira Bava,Singrauli,917406193950,rastogizain@yahoo.com,Female,"13/846, Bajaj Road, Nangloi Jat-882740",Fuga Set,Soft Toys,1792,Birthday,Modi veniam vero dolores.,8960,2023,3,March,2023-03-22,Wednesday
903,C066,63,2,2023-09-15,17:42:23,22-09-2023,19:28:38,Bhusawal,All Occasions,Eshani Buch,Malegaon,7436178055,traval@ratta-bumb.net,Female,"209
Lad Street, Ludhiana-431855",Adipisci Set,Sweets,1348,All Occasions,Recusandae voluptate eaque blanditiis harum in facere consequuntur.,2696,2023,9,September,2023-09-15,Friday
904,C013,2,4,2023-02-12,22:05:48,17-02-2023,01:05:37,Mira-Bhayandar,Valentine's Day,Manikya Goswami,Mangalore,912112817503,settytara@gmail.com,Female,"382, Banerjee Ganj
Patna 002103",Voluptas Box,Plants,441,Valentine's Day,At quaerat animi nemo.,1764,2023,2,February,2023-02-12,Sunday
905,C080,58,1,2023-02-10,19:31:35,16-02-2023,08:32:14,Ichalkaranji,Valentine's Day,Mohanlal Garde,Bhopal,8448890371,shroffzaina@hotmail.com,Male,"80/990
Yogi Road
Anantapuram-218176",Sed Pack,Cake,1492,Valentine's Day,Reiciendis nam omnis vel explicabo amet perferendis.,1492,2023,2,February,2023-02-10,Friday
906,C100,49,3,2023-02-06,01:16:20,16-02-2023,09:14:48,Jalandhar,Valentine's Day,Pranay Chaudhary,Phagwara,919478540370,prisha77@loke.org,Female,"H.No. 58
Sem Street, Amravati 316691",Voluptate Pack,Colors,903,Valentine's Day,Saepe ratione ab inventore dignissimos.,2709,2023,2,February,2023-02-06,Monday
907,C046,30,2,2023-04-19,21:36:41,25-04-2023,11:12:03,Burhanpur,Anniversary,Tara Kannan,Guna,917543187237,madanheer@gmail.com,Male,"H.No. 26
Khurana, Kharagpur-183176",Recusandae Pack,Colors,751,Anniversary,Maxime exercitationem repellat veritatis a dolorem.,1502,2023,4,April,2023-04-19,Wednesday
908,C090,28,5,2023-08-22,15:51:25,24-08-2023,22:50:08,Ozhukarai,Raksha Bandhan,Drishya De,Anantapuram,3327374841,kakarazad@sura.com,Female,"12, Wali Ganj
Secunderabad 891177",Velit Set,Sweets,1778,Raksha Bandhan,Quidem sit facilis consequuntur iusto dignissimos exercitationem.,8890,2023,8,August,2023-08-22,Tuesday
909,C084,42,1,2023-11-04,07:43:51,08-11-2023,22:25:25,Hyderabad,All Occasions,Anahita Shankar,Tiruchirappalli,912205603376,jchada@hotmail.com,Male,"537
Bahl Nagar
Tinsukia 000008",Expedita Gift,Sweets,1744,All Occasions,Necessitatibus cum dolores alias sed.,1744,2023,11,November,2023-11-04,Saturday
910,C066,55,4,2023-08-26,02:03:23,04-09-2023,17:03:10,Kamarhati,Raksha Bandhan,Eshani Buch,Malegaon,7436178055,traval@ratta-bumb.net,Female,"209
Lad Street, Ludhiana-431855",Dolores Gift,Soft Toys,1904,Raksha Bandhan,Nobis sed corrupti cupiditate fugiat unde.,7616,2023,8,August,2023-08-26,Saturday
911,C071,22,4,2023-01-23,05:18:52,28-01-2023,01:35:19,Nangloi Jat,All Occasions,Purab Sheth,Tiruppur,8410472405,suhana89@yahoo.com,Male,"H.No. 12
Dua Zila, Thrissur 303124",Exercitationem Pack,Soft Toys,1639,All Occasions,Iusto cum nostrum quasi dicta totam error.,6556,2023,1,January,2023-01-23,Monday
912,C062,9,4,2023-08-29,03:09:59,06-09-2023,11:36:14,Ghaziabad,Raksha Bandhan,Inaaya  Sarraf,Nagpur,915915082470,kotharilakshay@cherian.com,Male,"78/08
Dyal Ganj
Satara-877913",Aperiam Box,Colors,1605,Raksha Bandhan,Explicabo totam quaerat a quaerat ducimus officia.,6420,2023,8,August,2023-08-29,Tuesday
913,C092,56,5,2023-12-10,18:39:24,12-12-2023,05:37:07,Bharatpur,Anniversary,Zoya Mani,Dibrugarh,918918356963,obose@gmail.com,Male,"H.No. 319
Mandal Ganj, Vijayawada-709890",Quia Gift,Raksha Bandhan,1272,Anniversary,Veniam expedita odit esse.,6360,2023,12,December,2023-12-10,Sunday
914,C048,33,4,2023-02-09,14:52:18,14-02-2023,09:47:20,Sambhal,Valentine's Day,Aradhya Kale,Guntakal,7979926231,gkhanna@tripathi.biz,Male,"H.No. 60, Dhingra Marg
Jalna 036174",Earum Set,Colors,314,Valentine's Day,Nisi quis nam ipsa molestias vel totam.,1256,2023,2,February,2023-02-09,Thursday
915,C014,35,1,2023-03-06,21:12:40,14-03-2023,05:32:37,Uluberia,Holi,Indrans Shukla,Panvel,2717671919,rajagopalfateh@dhingra.info,Female,"67/61, Balan Nagar
Dehri-162882",Nam Gift,Colors,1865,Holi,Ab possimus tempore maiores nesciunt enim placeat excepturi.,1865,2023,3,March,2023-03-06,Monday
916,C063,33,2,2023-02-06,04:23:09,14-02-2023,21:19:24,Darbhanga,Valentine's Day,Arhaan Ahluwalia,Jamnagar,5287021467,pihu31@edwin-bawa.com,Male,"70/415
Sarna Road, Junagadh-305320",Earum Set,Colors,314,Valentine's Day,Nisi quis nam ipsa molestias vel totam.,628,2023,2,February,2023-02-06,Monday
917,C052,12,3,2023-01-24,05:56:54,29-01-2023,11:04:23,Bareilly,Anniversary,Vardaniya Apte,Dhanbad,5846932069,ysoman@thaman.com,Male,"H.No. 78, Tara Nagar
Narasaraopet-260778",Non Set,Plants,672,Anniversary,Fugiat id similique minima corrupti ut sint sapiente.,2016,2023,1,January,2023-01-24,Tuesday
918,C083,19,2,2023-02-12,18:13:06,21-02-2023,22:02:06,Pali,Valentine's Day,Aaryahi Sodhi,Raurkela Industrial Township,912690208110,devanromil@hotmail.com,Male,"H.No. 256
Sami Street, Lucknow-283322",Iure Gift,Mugs,1234,Valentine's Day,Autem quaerat tempore quasi ipsam.,2468,2023,2,February,2023-02-12,Sunday
919,C038,35,5,2023-02-28,08:27:53,04-03-2023,00:05:29,Delhi,Holi,Yakshit Shah,Aizawl,2847411902,kthaker@gmail.com,Female,"H.No. 77
Kalita Circle, Muzaffarnagar-768793",Nam Gift,Colors,1865,Holi,Ab possimus tempore maiores nesciunt enim placeat excepturi.,9325,2023,2,February,2023-02-28,Tuesday
920,C026,45,1,2023-06-29,20:23:05,08-07-2023,23:41:37,Gorakhpur,Birthday,Ira Chahal,Farrukhabad,918716483532,ayeshathakkar@yahoo.com,Female,"37, Bhasin Path, Deoghar-816439",Iusto Set,Raksha Bandhan,722,Birthday,Adipisci quo laboriosam.,722,2023,6,June,2023-06-29,Thursday
